index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
c8761c9b5a895e1aa131212da4a137f5,2025-12-01T08:33:02Z,'Klimawandel',www.zeit.de,de,0.0,Unwetterkatastrophe: Noch hunderte Vermisste nach Unwetter in Asien,"Bei den Überschwemmungen in Indonesien, Sri Lanka und Thailand sind mehr als 1.000 Menschen gestorben. Indonesiens Präsident fordert mehr Einsatz gegen den Klimawandel.",https://www.zeit.de/gesellschaft/2025-12/unwetterkatastrophe-asien-tote-vermisste,https://img.zeit.de/administratives/sharing/fallback-image-die-zeit/wide__1300x731,,"Nach Überschwemmungen in Indonesien, Sri Lanka und Thailand werden noch immer hunderte Menschen vermisst. Der indonesische Präsident Prabowo Subianto versprach bei einem Besuch betroffener Gebiete au… [+750 chars]",,"Unwetterkatastrophe: Noch hunderte Vermisste nach Unwetter in Asien. Bei den Überschwemmungen in Indonesien, Sri Lanka und Thailand sind mehr als 1.000 Menschen gestorben. Indonesiens Präsident fordert mehr Einsatz gegen den Klimawandel.","Storm disaster: Hundreds still missing after storm in Asia. More than 1,000 people have died in floods in Indonesia, Sri Lanka and Thailand. Indonesia's president calls for more action against climate change.","Tempestas calamitas est: Centum adhuc desunt post tempestatem in Asia. Plus quam 1,000 homines in Indonesia, Sri Lanka et Thailandia in inundationibus mortui sunt. Praesidens Indonesia maiorem actionem contra mutationem climatis vocat.",2025-12-06 06:50:41+00:00
28e7439e8aa55a4c966cf7bc5487d67d,2025-12-05T14:08:06Z,'Klimaschutz',www.stern.de,de,0.0,Greenwashing: Urteil: Eurowings-Werbung zu CO2-Zahlung führt in die Irre,"Wer beim Fliegen ein schlechtes Gewissen hat, dass sein Reiseverhalten dem Klima schadet, der kann Klimaschutzprojekte unterstützen. Solche Zahlungen bewarb Eurowings - und ging dabei wohl zu weit.",https://www.stern.de/wirtschaft/news/greenwashing--urteil--eurowings-werbung-zu-co2-zahlung-fuehrt-in-die-irre-36933086.html,https://image.stern.de/36933088/t/15/v1/w1440/r1.7778/-/05--olht6vvupnv8axs2048jpeg---3b678ff959927b63.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Wer beim Fliegen ein schlechtes Gewissen hat, dass sein Reiseverhalten dem Klima schadet, der kann Klimaschutzprojekte unterstützen. Solche Zahlu… [+4037 chars]",,"Greenwashing: Urteil: Eurowings-Werbung zu CO2-Zahlung führt in die Irre. Wer beim Fliegen ein schlechtes Gewissen hat, dass sein Reiseverhalten dem Klima schadet, der kann Klimaschutzprojekte unterstützen. Solche Zahlungen bewarb Eurowings - und ging dabei wohl zu weit.","Greenwashing: Verdict: Eurowings advertising about CO2 payments is misleading. If you have a guilty conscience when flying that your travel behavior is damaging the climate, you can support climate protection projects. Eurowings advertised such payments - and probably went too far.","Greenwashing: Verdict: Eurowings vendo de CO2 praestationibus fallax. Si ream conscientiam habes, cum volans mores tuos peregrinationis climatis laedat, praesidia incepta caeli sustinere potes. Eurowings tales solutiones proscripsit - et probabiliter longius processit.",2025-12-06 18:49:01+00:00
16f9169f57740279d5cf86cf06e7a1dc,2025-12-05T14:09:00Z,'Klimaschutz',www.tagesspiegel.de,de,0.0,Greenwashing: Urteil: Eurowings-Werbung zu CO2-Zahlung führt in die Irre,"Wer beim Fliegen ein schlechtes Gewissen hat, dass sein Reiseverhalten dem Klima schadet, der kann Klimaschutzprojekte unterstützen. Solche Zahlungen bewarb Eurowings - und ging dabei wohl zu weit.",https://www.tagesspiegel.de/wirtschaft/greenwashing-urteil-eurowings-werbung-zu-co2-zahlung-fuhrt-in-die-irre-15023585.html,,,"Die Airline Eurowings hat ihre Kunden nach einem Urteil des Oberlandesgerichts (OLG) Düsseldorf mit Werbung für Klimaschutzmaßnahmen in die Irre geführt. Dem Flugunternehmen wurde untersagt, auf eine… [+3592 chars]",,"Greenwashing: Urteil: Eurowings-Werbung zu CO2-Zahlung führt in die Irre. Wer beim Fliegen ein schlechtes Gewissen hat, dass sein Reiseverhalten dem Klima schadet, der kann Klimaschutzprojekte unterstützen. Solche Zahlungen bewarb Eurowings - und ging dabei wohl zu weit.","Greenwashing: Verdict: Eurowings advertising about CO2 payments is misleading. If you have a guilty conscience when flying that your travel behavior is damaging the climate, you can support climate protection projects. Eurowings advertised such payments - and probably went too far.","Greenwashing: Verdict: Eurowings vendo de CO2 praestationibus fallax. Si ream conscientiam habes, cum volans mores tuos peregrinationis climatis laedat, praesidia incepta caeli sustinere potes. Eurowings tales solutiones proscripsit - et probabiliter longius processit.",2025-12-06 18:49:01+00:00
2f4d2153ccf0328f3726f4acd82de32d,2025-12-05T16:21:00Z,'Klimaschutz',taz.de,de,0.0,Regierung lobbyiert gegen Verbrenner-Aus: Die drei wichtigsten Klima-News der Woche,Was sollen „hocheffiziente Verbrenner“ sein? Greentech wächst enorm. Was der Armuts- und Reichtumsbericht der Regierung zum Klimaschutz sagt.,https://taz.de/Regierung-lobbyiert-gegen-Verbrenner-Aus/!6135581/,https://taz.de/picture/8109361/1200/00-QuadratMitTaz.jpeg,,Was sollen „hocheffiziente Verbrenner“ sein? Greentech wächst enorm. Was der Armuts- und Reichtumsbericht der Regierung zum Klimaschutz sagt. mehr...,,Regierung lobbyiert gegen Verbrenner-Aus: Die drei wichtigsten Klima-News der Woche. Was sollen „hocheffiziente Verbrenner“ sein? Greentech wächst enorm. Was der Armuts- und Reichtumsbericht der Regierung zum Klimaschutz sagt.,Government lobbies against combustion engine shutdown: The three most important climate news of the week. What should “highly efficient combustion engines” be? Greentech is growing enormously. What the government's poverty and wealth report says about climate change.,Regimen lobbies contra machinam combustionem shutdown: tres principales nuntium climatis septimanatim. Quid sit machinationes combustiones valde efficaces? Greentech crescit in immensum. Quid de paupertate et divitiis rumore imperii dixerit de mutatione climatis.,2025-12-06 18:49:01+00:00
6e1e13f35804b9fbecf42cfbfb69a849,2025-12-02T11:43:10Z,'Klimaschutz',burgenland.orf.at,de,0.1,Steuerungsgruppe entwickelt Klimaschutz-Maßnahmen,"Die rot-grüne Landesregierung hat am Dienstag einen ersten Schritt zur Umsetzung des Klimaschutzgesetzes gesetzt. Konkret trat erstmals eine Steuerungsgruppe zusammen, um die bestehende Klimastrategie des Landes zu adaptieren und gemeinsam mit einem Expertinn…",https://burgenland.orf.at/stories/3332467/,https://ibs.orf.at/bgl?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2025%2F49%2F36%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F2854037_master_1102136_klima_2.jpg%3Fs%3D9d78cc15b73743a0de61e6d26ce29627055cd0e4,,"Seit dem Jahr 2019 hat das Burgenland eine Klimastrategie, vor etwa zwei Jahren wurde sie umfassend überarbeitet und präsentiert damals als Klimastrategie 2030, mit 120 verschiedenen Maßnahmen. Mittl… [+1631 chars]",,"Steuerungsgruppe entwickelt Klimaschutz-Maßnahmen. Die rot-grüne Landesregierung hat am Dienstag einen ersten Schritt zur Umsetzung des Klimaschutzgesetzes gesetzt. Konkret trat erstmals eine Steuerungsgruppe zusammen, um die bestehende Klimastrategie des Landes zu adaptieren und gemeinsam mit einem Expertinn…","Steering group develops climate protection measures. The red-green state government took the first step towards implementing the climate protection law on Tuesday. Specifically, a steering group met for the first time to adapt the country's existing climate strategy and, together with an expert...",Gubernatio coetus praesidio mensuras climatis enucleat. Regimen civitatis ruber-viridis primum gradum suscepit ad tutelam climatis legem Martis die exsequendam. Speciatim coetus gubernans primum convenit accommodare consiliis climatis patriae existentibus et una cum perito ...,2025-12-07 13:03:34+00:00
1c9cc2c25886a63ae0e79d0b9319dabf,2025-12-02T07:00:00Z,'Klimaschutz',www.telepolis.de,de,0.1,Klimaschutz als Wirtschaftsmotor: Wie Deutschland es besser machen kann,"Deutschland sucht nach Wegen, Klimaschutz und Wirtschaft zu vereinen. Experten fordern radikales Umdenken. Ein Interview mit Hans-Josef Fell.",https://www.telepolis.de/article/Klimaschutz-als-Wirtschaftsmotor-Wie-Deutschland-es-besser-machen-kann-11097970.html,https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/4/9/8/7/6/0/3/Wagenheber-Euro-CO2-8795fde5b2ba72af.jpg,,"Deutschland sucht nach Wegen, Klimaschutz und Wirtschaft zu vereinen. Experten fordern radikales Umdenken. Ein Interview mit Hans-Josef Fell.
Im Interview fordert Hans-Josef Fell, Mitautor des Erneu… [+11946 chars]",,"Klimaschutz als Wirtschaftsmotor: Wie Deutschland es besser machen kann. Deutschland sucht nach Wegen, Klimaschutz und Wirtschaft zu vereinen. Experten fordern radikales Umdenken. Ein Interview mit Hans-Josef Fell.",Climate protection as an economic engine: How Germany can do better. Germany is looking for ways to combine climate protection and the economy. Experts are calling for a radical rethink. An interview with Hans-Josef Fell.,Tutela climatis sicut machina oeconomica: Quomodo Germania melius facere potest. Germania vias quaerit ad tutelam et oeconomiam climatis componendi. Periti vocantur radicale recogitandi. Colloquium cum Hans-Josef Fell.,2025-12-09 03:07:10+00:00
9a26181f2f6ca0f7fc1aca13128e7370,2025-12-04T03:05:05Z,'Klimaschutz',www.stern.de,de,0.3,Bundesregierung: Schneider will Klimaschutzprogramm erst 2026 vorlegen,"Eigentlich hätte es schon dieses Jahr kommen sollen. Doch nun lässt sich Umweltminister Carsten Schneider mehr Zeit mit dem Papier, in dem die Regierung erklärt, wie sie die Klimaziele erreichen will.",https://www.stern.de/politik/deutschland/bundesregierung--schneider-will-klimaschutzprogramm-erst-2026-vorlegen-36925990.html,https://image.stern.de/36925992/t/SU/v1/w1440/r1.7778/-/04--yxuh7eio3ov8axs2048jpeg---c9f39d826069a7bf.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen

Eigentlich hätte es schon dieses Jahr kommen sollen. Doch nun lässt sich Umweltminister Carsten Schneider mehr Zeit mit dem Papier, in dem die Re… [+2560 chars]",,"Bundesregierung: Schneider will Klimaschutzprogramm erst 2026 vorlegen. Eigentlich hätte es schon dieses Jahr kommen sollen. Doch nun lässt sich Umweltminister Carsten Schneider mehr Zeit mit dem Papier, in dem die Regierung erklärt, wie sie die Klimaziele erreichen will.",Federal government: Schneider does not want to present the climate protection program until 2026. Actually it should have come this year. But now Environment Minister Carsten Schneider is taking more time with the paper in which the government explains how it wants to achieve its climate goals.,Gubernatio foederalis: Schneider non vult programmata tutelae climatis exhibere usque ad 2026. Profecto hoc anno venire debuit. Nunc autem Minister Environment Carsten Schneider plus temporis accipit cum charta in qua regimen explicatur quomodo proposita climatis assequi velit.,2025-12-09 03:07:10+00:00
29c5ad1bd4bda4f2a7b228362e422288,2025-12-07T06:29:21Z,'Hitze Blow-ups',www.welt.de,de,0.8,Verlockung Hotelbüfett – wann man beherzt zugreifen kann und wann besser nicht,"Hotelurlaub in warmen Gefilden mögen viele Menschen. Doch Achtung beim Essen: Denn bei Hitze, etwa in den Tropen, verderben Lebensmittel schnell, vor allem Büfetts bergen Gefahren für die Gesundheit. Tipps, damit der Magen nicht rebelliert.",https://www.welt.de/reise/article6920202352711a01b9dd4d97/hotelbuefetts-wann-man-beherzt-zugreifen-kann-und-wann-besser-nicht.html,https://images.welt.de/6920202352711a01b9dd4d97/f5ccebbe4e8f9d4baad1c1860f229553-master/ci16x9-w1200/gettyimages-2234573604-jpg,,"Hotelurlaub in warmen Gefilden mögen viele Menschen. Doch Achtung beim Essen: Denn bei Hitze, etwa in den Tropen, verderben Lebensmittel schnell, vor allem Büfetts bergen Gefahren für die Gesundheit.… [+4245 chars]",,"Verlockung Hotelbüfett – wann man beherzt zugreifen kann und wann besser nicht. Hotelurlaub in warmen Gefilden mögen viele Menschen. Doch Achtung beim Essen: Denn bei Hitze, etwa in den Tropen, verderben Lebensmittel schnell, vor allem Büfetts bergen Gefahren für die Gesundheit. Tipps, damit der Magen nicht rebelliert.","The temptation of the hotel buffet – when to grab it and when not to. Many people like hotel holidays in warm climates. But be careful when eating: in hot weather, for example in the tropics, food spoils quickly, and buffets in particular pose health risks. Tips to prevent your stomach from rebelling.","Tentatio in deversorium colaphizat – cum id iaculis et, cum non. Multi homines feriae hotel in calidis climatibus placent. Sed vide quando comedens: in aestus, verbi gratia in tropicis, cito spolia ciborum, et colaphis maxime pericula salutis ponunt. Apicibus impediunt stomachum tuum a rebellando.",2025-12-11 03:13:04+00:00
7d7441264574069e72e8eb68aae55bff,2025-12-10T08:57:24Z,'Klimaschutz',www.stern.de,de,0.9,Landtag: Landtag lobt Arbeit des Umwelt-Bürgerrates,Saarbrücken (lrs) - Ein erstes Gutachten eines «Bürgerrates» zum Thema Klimaschutz ist vom saarländischen Landtag begrüßt worden. Die Arbeit der 51,https://www.stern.de/gesellschaft/regional/rheinland-pfalz-saarland/landtag--landtag-lobt-arbeit-des-umwelt-buergerrates-36946608.html,https://image.stern.de/36946610/t/me/v1/w1440/r1.7778/-/10--eteioyjjwpv5axs2048jpeg---953fe414622bfc87.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Der erste Bürgerrat des Saarlandes hat sich mit dem Klimaschutz befasst. Dafür bekam er vom Landtag viel Lob - aber auch ein klares Nein.
Ein er… [+2317 chars]",,Landtag: Landtag lobt Arbeit des Umwelt-Bürgerrates. Saarbrücken (lrs) - Ein erstes Gutachten eines «Bürgerrates» zum Thema Klimaschutz ist vom saarländischen Landtag begrüßt worden. Die Arbeit der 51,State Parliament: State Parliament praises the work of the Environmental Citizens' Council. Saarbrücken (lrs) - A first report from a “citizens’ council” on the subject of climate protection has been welcomed by the Saarland state parliament. The work of the 51st,"Parlamentum Civitatis: Parlamentum Civitatis opus laudat Cives Consilii Environmental. Saarbrücken (lrs) - Prima relatio a ""consilio civium"" de tutela climatis a statu parlamento Saarlandiae accepta est. Opus 51st",2025-12-13 18:48:56+00:00
4bb4a86dba686289400d4f595a3e782c,2025-12-10T19:02:24Z,'grüne Infrastruktur',www.stern.de,de,0.8,Haushalt: Landtag beschließt Haushalt mit neuen Schulden,"Der schwarz-grüne Haushalt für 2026 steht. Die Koalition investiert in Sicherheit, Bildung und Infrastruktur. Was die Opposition am Finanzkurs kritisiert.",https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/haushalt--landtag-beschliesst-haushalt-mit-neuen-schulden-36949522.html,https://image.stern.de/36949524/t/4R/v1/w1440/r1.7778/-/10--vvgh5o4hbhv8axs2048jpeg---a52ea74060ad9542.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Der schwarz-grüne Haushalt für 2026 steht. Die Koalition investiert in Sicherheit, Bildung und Infrastruktur. Was die Opposition am Finanzkurs kr… [+6177 chars]",,"Haushalt: Landtag beschließt Haushalt mit neuen Schulden. Der schwarz-grüne Haushalt für 2026 steht. Die Koalition investiert in Sicherheit, Bildung und Infrastruktur. Was die Opposition am Finanzkurs kritisiert.","Budget: State parliament approves budget with new debts. The black-green budget for 2026 is in place. The coalition invests in security, education and infrastructure. What the opposition criticizes about the financial course.","Budget: parlamentum rei publicae approbat fiscales cum novis debitis. Provisiones nigrae-viridis 2026 in loco sunt. Coitio in securitatem, educationem et infrastructuram investit. Quae oppositio reprehendit de curriculo oeconomico.",2025-12-14 06:53:04+00:00
