index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
47c109a1ddb2c3996fe8834b465691e9,2026-05-01T05:33:47Z,'Trockenheit',orf.at,de,0.9,April verschärfte Trockenheit,"Obwohl von Schneefall über Spätfrost bis zu Sommertemperaturen und ersten heftigen Gewittern alles dabei war, kann man den eben zu Ende gegangenen April nicht als besonders „launisch“ bezeichnen. Zu stabil war dafür die Großwetterlage. Doch gab es im April in…",https://orf.at/stories/3428437/,https://ibs.orf.at/news?image=https%3A%2F%2Fassets.orf.at%2Fmims%2F2026%2F18%2F06%2Fcrops%2Fw%3D1200%2Ch%3D630%2Cq%3D75%2F3021229_master_1168806_wetter_klima_april_bilanz_trockenheit_ros.jpg%3Fs%3D0e471270c2c7b97fb301348dc623a1abee87960d,,Im Zuge des sich weiter beschleunigenden Klimawandels in den letzten Jahrzehnten hat sich der April stark erwärmt und bringt inzwischen verlässlich die ersten klimatologischen Sommertage mit Höchstwe… [+5052 chars],,"April verschärfte Trockenheit. Obwohl von Schneefall über Spätfrost bis zu Sommertemperaturen und ersten heftigen Gewittern alles dabei war, kann man den eben zu Ende gegangenen April nicht als besonders „launisch“ bezeichnen. Zu stabil war dafür die Großwetterlage. Doch gab es im April in…","April intensified drought. Although there was everything from snowfall to late frost to summer temperatures and the first heavy thunderstorms, the April that has just ended cannot be described as particularly “moody”. The general weather situation was too stable for that. But in April there was…","Aprilis intenditur sitis. Etsi omnia a nive ad serotinam pruinam ad temperaturas aestivas et primo procellis gravia facta sunt, Aprilis proxime finitus describi non potest peculiariter ""moody"". Locus communis tempestatis nimis stabilis erat. Sed mense Aprili erat…",2026-05-06 20:10:29+00:00
e12ea84c53343894b539464b57f2e266,2026-05-05T19:00:00Z,'Klimawandel',www.focus.de,de,0.8,Bei extremer Hitze geschlossen: Neue Terrassen-Regel trifft Urlauber,"Spanien zieht den Hitzeschutz für Servicekräfte an. Außenbereiche ohne Kühlung müssen bei extremeren Temperaturen schließen, sonst drohen empfindlich hohe Geldstrafen.",https://www.focus.de/panorama/welt/bei-extremer-hitze-geschlossen-neue-terrassen-regel-trifft-urlauber_7fedf906-cc1a-4649-b0ab-bb776a430e6a.html,"https://quadro.burda-forward.de/ctf/3311b473-6143-4608-aa80-7483d5363ede.3283729c-a9a1-475a-99d6-e97448ed6b5d.jpg?im=RegionOfInterestCrop=(1200,630),regionOfInterest=(917,628)&hash=abdc7162841b0c62d898e54d4cf6ba4d430dd0c43b78e79034fed633cb1c724a",,"Spanien hat neue Regeln eingeführt: Bars und Restaurants müssen ihre Außenterrassen bei offiziellen Hitzealarmstufen schließen, wenn es dort kein wirksames Kühlsystem gibt. Grundlage ist eine Änderun… [+2230 chars]",,"Bei extremer Hitze geschlossen: Neue Terrassen-Regel trifft Urlauber. Spanien zieht den Hitzeschutz für Servicekräfte an. Außenbereiche ohne Kühlung müssen bei extremeren Temperaturen schließen, sonst drohen empfindlich hohe Geldstrafen.","Closed in extreme heat: new terrace rule affects holidaymakers. Spain puts on heat protection for service workers. Outdoor areas without cooling must close when temperatures become more extreme, otherwise there is a risk of very high fines.","Clausus in summo calore: novum xystum regulae festos efficit. Hispania caloris praesidium ad operarum ministerium induit. Locis foris sine refrigeratione claudere debent cum temperaturae extremae fiunt, alioquin periculosum est multarum altissimarum.",2026-05-07 04:58:05+00:00
36623479742e6135a5382a89a51750c1,2026-05-04T08:30:37Z,'Klimawandel',www.sueddeutsche.de,de,0.9,"Literatur: „Wer Vögel beobachtet, hat weniger Angst vor dem Tod“","Schriftsteller Jonathan Franzen über seine Studentenzeit in Schwabing, seine Wut auf Katzen und weshalb er glaubt, dass man den Klimawandel nicht mehr aufhalten kann.",https://www.sueddeutsche.de/kultur/jonathan-franzen-interview-voegel-schwabing-li.3475109,https://www.sueddeutsche.de/2026/04/29/2397e334-cc51-4ad6-afab-023e157977b7.jpg?q=60&fm=webp&width=1200&rect=0%2C254%2C4000%2C2250,,"Jonathan Franzen schaltet sich aus seinem Arbeitszimmer in Santa Cruz ins Videotelefonat. Die Jalousien sind heruntergelassen, in Kalifornien ist es früher Nachmittag. Er bedankt sich höflich, dass m… [+869 chars]",,"Literatur: „Wer Vögel beobachtet, hat weniger Angst vor dem Tod“. Schriftsteller Jonathan Franzen über seine Studentenzeit in Schwabing, seine Wut auf Katzen und weshalb er glaubt, dass man den Klimawandel nicht mehr aufhalten kann.","Literature: “Those who watch birds are less afraid of death”. Writer Jonathan Franzen about his student days in Schwabing, his anger at cats and why he believes that climate change can no longer be stopped.","Litterae: ""Qui spectant aves mortem minus timent"". Scriptor Jonathan Franzen de diebus discipulorum suorum in Schwabing, ira in felibus suis, cur credit mutationem climatis amplius obstrui non posse.",2026-05-07 04:58:05+00:00
f4c6dee1243aa74381b77d99cae580e1,2026-05-04T09:12:00Z,'Klimawandel',www.stern.de,de,0.9,Barmer-Studie: Klimaangst bei Jugendlichen nimmt ab,Der Klimawandel scheint Jugendlichen in Deutschland einer Umfrage zufolge nicht mehr so starke Angst zu bereiten wie noch vor einigen Jahren. Nach am Montag veröffentlichten Daten der Sinus-Jugendstudie der Krankenkasse Barmer haben 31 Prozent der 14- bis 17-…,https://www.stern.de/news/barmer-studie--klimaangst-bei-jugendlichen-nimmt-ab-37365794.html,https://image.stern.de/37365796/t/dD/v1/w1440/r1.7778/-/04--demostration-von-fridays-for-future-2024-in-berlin---849979f0cea3613c.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Der Klimawandel scheint Jugendlichen in Deutschland einer Umfrage zufolge nicht mehr so starke Angst zu bereiten wie noch vor einigen Jahren. Nac… [+1256 chars]",,Barmer-Studie: Klimaangst bei Jugendlichen nimmt ab. Der Klimawandel scheint Jugendlichen in Deutschland einer Umfrage zufolge nicht mehr so starke Angst zu bereiten wie noch vor einigen Jahren. Nach am Montag veröffentlichten Daten der Sinus-Jugendstudie der Krankenkasse Barmer haben 31 Prozent der 14- bis 17-…,"Barmer study: Climate fear among young people is decreasing. According to a survey, climate change no longer seems to cause as much fear to young people in Germany as it did a few years ago. According to data from the Sinus youth study by the Barmer health insurance company published on Monday, 31 percent of 14 to 17-year-olds...","Barmer studium: Clima timor decrescit apud iuvenes. Secundum extensionem, mutatio climatis iam non videtur causare tam timorem iuvenibus in Germania sicut ante paucos annos fecit. Secundum notitias e studio iuventutis Sinus a Barmer societatis assecurationis die Lunae, 31 centesimas 14 ad 17 annos natorum edita.",2026-05-07 04:58:05+00:00
9f422f6fba8584365b8bdf2da6fb2876,2026-05-04T13:12:47Z,'Klimawandel',www.sueddeutsche.de,de,0.9,Sinus-Jugendstudie: Angst vor Klimawandel nimmt ab,,https://www.sueddeutsche.de/politik/sinus-jugendstudie-angst-vor-klimawandel-nimmt-ab-li.3478339,https://www.sueddeutsche.de/szde-assets/img/szde-article-sharing-image-no-teaser-image-fallback.png,,"Die Bedeutung des Themas Klimawandel ist laut der Sinus-Jugendstudie in den vergangenen Jahren gesunken. So bewerten 42 Prozent das Thema als sehr wichtig, 17 Prozentpunkte weniger als im Jahr 2021, … [+1512 chars]",,Sinus-Jugendstudie: Angst vor Klimawandel nimmt ab. ,Sinus youth study: Fear of climate change is decreasing.,Sinus iuventutis studium: Timor climatis decrescit.,2026-05-07 04:58:05+00:00
4ca6482833097615378623343ab65f9c,2026-05-04T14:22:26Z,'Trockenheit',www.diepresse.com,de,0.9,Wegen Trockenheit: Grundwasserstände sind in Österreich viel zu niedrig,200 Messstellen wurden in Österreich untersucht. Bei mehr als jeder Zehnten lag der Wasserstand so niedrig wie Ende April noch nie. Diese drei Bundesländer sind besonders stark betroffen.,https://www.diepresse.com/21989815/wegen-trockenheit-grundwasserstaende-sind-in-oesterreich-viel-zu,https://img.diepresse.com/public/incoming/4be3el-kein-titel/alternates/DPR_SOCIAL_NACHRICHTEN/kein%20Titel,,"200 Messstellen wurden in Österreich untersucht. Bei mehr als jeder Zehnten lag der Wasserstand so niedrig wie Ende April noch nie. Diese drei Bundesländer sind besonders stark betroffen.
Rund 70 Pr… [+3367 chars]",,Wegen Trockenheit: Grundwasserstände sind in Österreich viel zu niedrig. 200 Messstellen wurden in Österreich untersucht. Bei mehr als jeder Zehnten lag der Wasserstand so niedrig wie Ende April noch nie. Diese drei Bundesländer sind besonders stark betroffen.,"Because of drought: Groundwater levels in Austria are far too low. 200 measuring points were examined in Austria. For more than one in ten, the water level was lower than ever at the end of April. These three federal states are particularly badly affected.","Propter siccitatem: Groundwater gradus in Austria longe nimis sunt humiles. 200 mensurae puncta in Austria examinata sunt. Nam plus quam unum in decem, aqua gradu inferiore quam umquam fine mensis Aprilis. Hi tres status foederati imprimis male affecti sunt.",2026-05-07 04:58:05+00:00
89b799b74ad1574dc5998bc8b1589663,2026-05-05T04:02:47Z,'Waldbrände',tirol.orf.at,de,0.9,Mastjahr sorgt für starken Pollenflug,"Durch die Trockenheit steigt die Blütenproduktion der Bäume. Die daraus entstehenden Wolken aus Pollenstaub führen dabei öfter zu Verwechslungen mit Rauchwolken, ähnlich wie bei Waldbränden. Zuletzt gingen mehrere Fehlalarme wegen vermeintlicher Waldbrände ei…",https://tirol.orf.at/stories/3352797/,https://ibs.orf.at/tir?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2026%2F19%2F90%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F3025063_master_1170290_a87a6fb6-c9ad-4e21-a078-9eb9ceade215.jpg%3Fs%3D49b9b71656425513b5e44caa6943baf7e6287d28,,"Der Unterschied zwischen Waldbrand und Pollenstaub ist aus der Ferne für Laien manchmal nur schwer erkennbar. Während bei einem Waldbrand dichter weißer Rauch aufsteigt, ist Blütenstaub gelblich und … [+871 chars]",,"Mastjahr sorgt für starken Pollenflug. Durch die Trockenheit steigt die Blütenproduktion der Bäume. Die daraus entstehenden Wolken aus Pollenstaub führen dabei öfter zu Verwechslungen mit Rauchwolken, ähnlich wie bei Waldbränden. Zuletzt gingen mehrere Fehlalarme wegen vermeintlicher Waldbrände ei…","Mast year ensures heavy pollen count. The drought increases the trees' flower production. The resulting clouds of pollen dust are often confused with clouds of smoke, similar to forest fires. Recently there were several false alarms due to supposed forest fires...","Malus annus pollen comitem gravem efficit. Siccitas florum arborum auget productionem. Nubes pollinis pulvis inde resultans saepe confunditur cum fumi nubibus, sicut ignes silvae. Fuerunt nuper aliquot falsi terrores propter ignes silvarum suppositos...",2026-05-07 04:58:05+00:00
cd8d81de989e5c67b788605fcf0d344c,2026-05-05T09:06:18Z,'Klimaschutz',www.perlentaucher.de,de,0.9,MAGAZINRUNDSCHAU: Von der Freiheit der Liebe,"New Lines analysiert die neue Rolle Pakistans in der Weltpolitik. Im Merkur überlegt Claus Leggewie, ob und wie sich Klimaschutz auf der Erde mit dem Schutz der Meere verbinden lässt. Die London Review sieht da mit Blick auf Russlands Arktis-Politik wenig Cha…",https://www.perlentaucher.de/magazinrundschau/2026-05-05.html,https://www.perlentaucher.de/cdata/tfpic/16077.jpg,,Laleh Khalili beschäftigt sich mit Geschichte und Gegenwart der Nordpolarregion - aus geostrategischer Perspektive. Schon seit Jahrhunderten verfolgen diverse Großmächte in der Region ihre Machtinter… [+2904 chars],,"MAGAZINRUNDSCHAU: Von der Freiheit der Liebe. New Lines analysiert die neue Rolle Pakistans in der Weltpolitik. Im Merkur überlegt Claus Leggewie, ob und wie sich Klimaschutz auf der Erde mit dem Schutz der Meere verbinden lässt. Die London Review sieht da mit Blick auf Russlands Arktis-Politik wenig Cha…","MAGAZINRUNDSCHAU: About the freedom of love. New Lines analyzes Pakistan's new role in world politics. In Merkur, Claus Leggewie considers whether and how climate protection on Earth can be combined with protecting the oceans. The London Review sees little cha...","MAGAZINRUNDSCHAU: De amoris libertate. Novae Lineae novas partes in politica mundi analyses dui. In Merkur, Claus Leggewie considerat num et quomodo tutela caeli in Terra coniungi possit cum oceanorum tutela. Recensio Londinii parum videt cha...",2026-05-07 04:58:05+00:00
a24abaccbc74444d9e96ebd49ca625d2,2026-05-05T09:17:00Z,'Bodenversiegelung',oe3.orf.at,de,0.9,Umwelt & Klima: Mehrheit der Österreicher steht dahinter,"<ul><li>Der neue „Mensch‑Umwelt‑Monitor“ zeigt: Umwelt- und Klimaschutz haben in Österreich weiterhin breiten Rückhalt</li><li>Über 2.000 Befragte sehen vor allem Klimawandel, Bodenversiegelung und Extremwetter als größte Herausforderungen</li></ul>",https://oe3.orf.at/stories/3053462/,https://tubestatic.orf.at/static/images/site/tube/20260519/design_ohne_titel_1.6043377.png,,"<ul><li>Der neue MenschUmweltMonitor zeigt: Umwelt- und Klimaschutz haben in Österreich weiterhin breiten Rückhalt</li><li>Über 2.000 Befragte sehen vor allem Klimawandel, Bodenversiegelung und Extre… [+1790 chars]",,"Umwelt & Klima: Mehrheit der Österreicher steht dahinter. <ul><li>Der neue „Mensch‑Umwelt‑Monitor“ zeigt: Umwelt- und Klimaschutz haben in Österreich weiterhin breiten Rückhalt</li><li>Über 2.000 Befragte sehen vor allem Klimawandel, Bodenversiegelung und Extremwetter als größte Herausforderungen</li></ul>","Environment & Climate: The majority of Austrians support this. <ul><li>The new “Human Environment Monitor” shows: Environmental and climate protection continue to have broad support in Austria </li><li>Over 2,000 respondents see climate change, soil sealing and extreme weather as the greatest challenges </li></ul>","Environment & Climate: Plurimi Austriaci hoc confirmant. <ul><li>Novus ""Humanus Environment Monitor"" ostendit: Environmentale et climatis praesidium in Austria latum auxilium habere pergunt</li><li> Plus 2,000 respondentes vident mutationem climatis, soli signationem et extremam tempestatem sicut maximas provocationes </li></ul>",2026-05-07 04:58:05+00:00
4fa16e61fd28a154e0645e34a8bf9aeb,2026-05-05T20:31:10Z,'Klimawandel',www.faz.net,de,0.9,Klimakrise: Rückzug aus New Orleans,"Laut einer neuen Studie ist New Orleans vor den Folgen des Klimawandels nicht mehr zu retten, mehr als eine Million Menschen sollte umziehen. Die wichtigsten Präventionsmaßnahmen scheitern ohnehin an der Politik.",https://www.faz.net/aktuell/feuilleton/debatten/wissenschaftler-new-orleans-ist-nicht-mehr-zu-retten-200800431.html,https://media0.faz.net/image/w1200h627/b64b65f66b6a/w8192h4280x0y331o/202512/43601.0.1575044693/ein-protestschild-steht-vor.webp,,"Point of No Return es sind drastische Worte, mit denen eine neue wissenschaftliche Studie Politiker und Einwohner von New Orleans warnt: Die Stadt werde infolge der Klimakrise in weniger als hundert … [+2745 chars]",,"Klimakrise: Rückzug aus New Orleans. Laut einer neuen Studie ist New Orleans vor den Folgen des Klimawandels nicht mehr zu retten, mehr als eine Million Menschen sollte umziehen. Die wichtigsten Präventionsmaßnahmen scheitern ohnehin an der Politik.","Climate crisis: withdrawal from New Orleans. According to a new study, New Orleans can no longer be saved from the consequences of climate change and more than a million people should move. The most important preventive measures fail because of politics anyway.",Discrimen climatis: recessus ab New Orleans. Secundum novum studium New Orleans amplius servari non potest ab consequentibus mutationis climatis et plus quam decies centena millia hominum movere debent. Praecipuae mensurae praecaventiae ob politicam usquam deficient.,2026-05-07 04:58:05+00:00
